5A,AX-89893134,18.792
5A,AX-89892982,18.792
5A,AX-89892956,18.792
5A,AX-89892955,18.792
5A,AX-89835647,18.792
5A,AX-89794104,18.792
5A,AX-89835758,18.792
5A,AX-89794162,18.792
5A,AX-89835651,18.792
5A,AX-89835687,18.792
5A,AX-89794112,18.792
5A,AX-89835693,18.792
5A,AX-89835727,18.792
5A,AX-89794352,18.792
5A,AX-89905853,19.477
5A,AX-89892873,19.477
5A,AX-89794069,19.477
5A,AX-89794197,19.477
5A,AX-89835994,19.477
5A,AX-89836003,19.477
5A,AX-89864048,19.477
5A,AX-89864077,19.477
5A,AX-89893250,19.477
5A,AX-89794133,19.477
5A,AX-89794163,19.477
5A,AX-89794363,19.477
5A,AX-89805059,19.477
5A,AX-89835655,19.477
5A,AX-89852971,19.477
5A,AX-89861790,19.477
5A,AX-89893207,19.477
5A,AX-89893146,20.162
5A,AX-89864068,20.162
5A,AX-89794326,20.162
5A,AX-89794338,20.162
5A,AX-89794318,20.162
5A,AX-89893126,20.162
5A,AX-89893127,20.162
5A,AX-89864070,20.162
5A,AX-89905845,20.162
5A,AX-89807965,20.847
5A,AX-89805080,20.847
5A,AX-89893316,21.533
5A,AX-89893313,21.533
5A,AX-89849419,21.533
5A,AX-89836113,21.533
5A,AX-89815609,21.533
5A,AX-89815608,21.533
5A,AX-89794109,21.533
5A,AX-89835645,21.533
5A,AX-89835933,21.533
5A,AX-89794311,21.533
5A,AX-89836023,21.533
5A,AX-89892840,21.533
5A,AX-89794396,21.533
5A,AX-89849418,21.533
5A,AX-89835999,21.533
5A,AX-89836037,21.533
5A,AX-89893357,21.533
5A,AX-89905847,21.533
5A,AX-89836043,21.533
5A,AX-89849417,21.533
5A,AX-89864075,21.533
5A,AX-89905860,23.354
5A,AX-89836193,23.354
5A,AX-89794514,23.354
5A,AX-89893428,23.354
5A,AX-89794531,23.354
5A,AX-89849429,23.354
5A,AX-89893415,23.354
5A,AX-89893423,23.354
5A,AX-89864122,25.176
5A,AX-89836205,25.176
5A,AX-89893897,25.176
5A,AX-89893911,25.176
5A,AX-89893912,25.176
5A,AX-89849457,26.997
5A,AX-89794820,26.997
5A,AX-89794791,26.997
5A,AX-89893836,26.997
5A,AX-89909008,26.997
5A,AX-89849467,26.997
5A,AX-89864112,26.997
5A,AX-89905880,26.997
5A,AX-89905882,26.997
5A,AX-89794780,26.997
5A,AX-89794893,26.997
5A,AX-89836621,26.997
5A,AX-89836642,26.997
5A,AX-89864114,26.997
5A,AX-89905885,26.997
5A,AX-89914258,26.997
5A,AX-89893679,28.462
5A,AX-89905877,28.819
5A,AX-89861833,28.819
5A,AX-89849447,28.819
5A,AX-89794743,28.819
5A,AX-89836321,30.64
5A,AX-89905867,30.64
5A,AX-89893634,30.64
5A,AX-89893581,30.64
5A,AX-89864100,30.64
5A,AX-89861821,30.64
5A,AX-89849442,30.64
5A,AX-89794694,30.64
5A,AX-89794632,30.64
5A,AX-89794573,30.64
5A,AX-89794633,30.64
5A,AX-89794710,30.64
5A,AX-89905869,30.64
5A,AX-89794675,30.64
5A,AX-89808006,30.64
5A,AX-89849435,30.64
5A,AX-89864094,30.64
5A,AX-89864096,30.64
5A,AX-89864103,30.64
5A,AX-89794601,30.64
5A,AX-89849437,30.64
5A,AX-89849439,30.64
5A,AX-89905866,31.316
5A,AX-89893538,31.316
5A,AX-89805114,31.316
5A,AX-89849434,31.316
5A,AX-89893533,31.316
5A,AX-89893469,32.329
5A,AX-89905409,33.343
5A,AX-89893447,33.343
5A,AX-89889569,33.343
5A,AX-89832388,33.343
5A,AX-89807720,33.343
5A,AX-89791739,33.343
5A,AX-89791730,33.343
5A,AX-89849431,33.343
5A,AX-89832320,33.343
5A,AX-89832371,33.343
5A,AX-89836231,33.343
5A,AX-89863804,33.343
5A,AX-89889568,33.343
5A,AX-89893476,33.343
5A,AX-89893448,33.343
5A,AX-89832352,33.343
5A,AX-89889570,33.343
5A,AX-89889596,33.343
5A,AX-89794567,33.343
5A,AX-89832338,33.343
5A,AX-89836238,33.343
5A,AX-89852629,33.343
5A,AX-89893450,33.343
5A,AX-89905408,34.019
5A,AX-89807718,34.019
5A,AX-89807717,34.019
5A,AX-89832344,34.019
5A,AX-89889562,34.019
5A,AX-89889531,34.694
5A,AX-89889480,34.694
5A,AX-89848791,34.694
5A,AX-89832260,34.694
5A,AX-89804741,34.694
5A,AX-89905403,34.694
5A,AX-89889496,34.694
5A,AX-89905400,35.37
5A,AX-89832258,35.37
5A,AX-89832235,35.37
5A,AX-89848789,35.37
5A,AX-89889473,35.37
5A,AX-89791626,36.046
5A,AX-89832222,36.722
5A,AX-89905396,37.397
5A,AX-89863798,37.397
5A,AX-89832229,37.397
5A,AX-89857497,38.073
5A,AX-89872600,38.073
5A,AX-89848779,38.073
5A,AX-89894112,38.411
5A,AX-89894066,38.749
5A,AX-89864142,38.749
5A,AX-89861857,38.749
5A,AX-89849502,38.749
5A,AX-89836948,38.749
5A,AX-89836941,38.749
5A,AX-89805182,38.749
5A,AX-89795147,38.749
5A,AX-89794957,38.749
5A,AX-89792024,38.749
5A,AX-89791578,38.749
5A,AX-89791571,38.749
5A,AX-89795091,38.749
5A,AX-89791964,38.749
5A,AX-89848775,38.749
5A,AX-89836882,38.749
5A,AX-89795084,38.749
5A,AX-89836973,38.749
5A,AX-89804734,38.749
5A,AX-89815620,38.749
5A,AX-89832175,38.749
5A,AX-89832205,38.749
5A,AX-89832789,38.749
5A,AX-89836838,38.749
5A,AX-89849478,38.749
5A,AX-89861585,38.749
5A,AX-89889976,38.749
5A,AX-89890015,38.749
5A,AX-89894134,38.749
5A,AX-89905897,38.749
5A,AX-89795072,39.424
5A,AX-89849495,40.795
5A,AX-89849496,40.795
5A,AX-89905904,41.47
5A,AX-89894055,41.47
5A,AX-89894048,41.47
5A,AX-89836792,41.47
5A,AX-89795027,41.47
5A,AX-89905899,42.146
5A,AX-89894000,42.146
5A,AX-89889971,42.146
5A,AX-89849487,42.146
5A,AX-89836784,42.146
5A,AX-89905394,42.146
5A,AX-89836771,42.146
5A,AX-89890001,42.822
5A,AX-89889995,42.822
5A,AX-89889990,42.822
5A,AX-89836683,42.822
5A,AX-89836681,42.822
5A,AX-89832779,42.822
5A,AX-89848864,42.822
5A,AX-89905463,42.822
5A,AX-89832765,42.822
5A,AX-89889997,42.822
5A,AX-89848860,43.498
5A,AX-89889986,43.498
5A,AX-89889982,43.498
5A,AX-89832728,44.173
5A,AX-89832726,44.173
5A,AX-89889856,44.173
5A,AX-89848846,44.173
5A,AX-89848841,44.173
5A,AX-89848836,44.173
5A,AX-89848834,44.173
5A,AX-89848829,44.173
5A,AX-89791943,44.173
5A,AX-89848832,44.173
5A,AX-89848835,44.173
5A,AX-89889898,44.173
5A,AX-89889915,44.173
5A,AX-89905441,44.173
5A,AX-89905452,44.173
5A,AX-89832730,44.173
5A,AX-89833426,45.525
5A,AX-89832513,45.525
5A,AX-89905434,45.525
5A,AX-89905433,45.525
5A,AX-89889763,45.525
5A,AX-89889728,45.525
5A,AX-89848817,45.525
5A,AX-89848802,45.525
5A,AX-89833332,45.525
5A,AX-89832477,45.525
5A,AX-89807931,45.525
5A,AX-89832443,45.525
5A,AX-89890615,45.525
5A,AX-89832491,45.525
5A,AX-89833425,45.525
5A,AX-89835320,45.525
5A,AX-89835335,45.525
5A,AX-89848811,45.525
5A,AX-89848955,45.525
5A,AX-89889628,45.525
5A,AX-89889677,45.525
5A,AX-89890583,45.525
5A,AX-89890584,45.525
5A,AX-89905424,45.525
5A,AX-89905431,45.525
5A,AX-89807733,45.525
5A,AX-89832414,45.525
5A,AX-89833346,45.525
5A,AX-89833393,45.525
5A,AX-89833427,45.525
5A,AX-89835318,45.525
5A,AX-89848801,45.525
5A,AX-89848806,45.525
5A,AX-89848951,45.525
5A,AX-89848953,45.525
5A,AX-89890581,45.525
5A,AX-89890592,45.525
5A,AX-89890679,45.525
5A,AX-89905413,45.525
5A,AX-89905416,45.525
5A,AX-89905422,45.525
5A,AX-89905529,45.525
5A,AX-89905532,45.525
5A,AX-89905794,45.525
5A,AX-89905521,47.571
5A,AX-89905440,47.571
5A,AX-89832566,47.571
5A,AX-89848819,47.571
5A,AX-89848822,47.571
5A,AX-89905518,47.571
5A,AX-89905519,47.571
5A,AX-89848921,50.331
5A,AX-89807800,50.331
5A,AX-89848974,50.331
5A,AX-89848966,50.331
5A,AX-89848933,50.331
5A,AX-89792064,50.331
5A,AX-89832805,50.331
5A,AX-89863844,50.331
5A,AX-89891200,50.331
5A,AX-89792857,50.453
5A,AX-89792512,50.453
5A,AX-89792537,50.453
5A,AX-89807802,50.453
5A,AX-89832858,50.453
5A,AX-89833140,50.453
5A,AX-89863833,50.453
5A,AX-89863835,50.453
5A,AX-89872616,50.453
5A,AX-89890088,50.453
5A,AX-89792282,50.453
5A,AX-89792513,50.453
5A,AX-89833515,50.453
5A,AX-89833522,50.453
5A,AX-89890354,50.453
5A,AX-89892608,50.453
5A,AX-89792527,50.453
5A,AX-89792063,50.575
5A,AX-89792792,50.789
5A,AX-89890741,51.002
5A,AX-89792548,51.311
5A,AX-89792270,51.674
5A,AX-89905511,51.674
5A,AX-89890758,51.674
5A,AX-89890106,51.674
5A,AX-89848909,51.674
5A,AX-89833199,51.674
5A,AX-89792521,51.674
5A,AX-89792499,51.674
5A,AX-89804821,51.674
5A,AX-89833974,51.674
5A,AX-89833564,51.674
5A,AX-89849088,51.674
5A,AX-89891188,51.674
5A,AX-89849094,51.674
5A,AX-89861667,51.674
5A,AX-89833239,51.674
5A,AX-89833241,51.674
5A,AX-89833494,51.674
5A,AX-89890386,51.674
5A,AX-89890408,51.674
5A,AX-89890409,51.674
5A,AX-89890429,51.674
5A,AX-89905510,51.674
5A,AX-89833520,51.674
5A,AX-89890760,51.674
5A,AX-89792280,51.674
5A,AX-89792335,51.674
5A,AX-89832818,51.674
5A,AX-89833182,51.674
5A,AX-89833215,51.674
5A,AX-89833503,51.674
5A,AX-89833519,51.674
5A,AX-89835388,51.674
5A,AX-89848918,51.674
5A,AX-89848968,51.674
5A,AX-89848973,51.674
5A,AX-89849083,51.674
5A,AX-89861638,51.674
5A,AX-89863870,51.674
5A,AX-89890742,51.674
5A,AX-89890748,51.674
5A,AX-89890764,51.674
5A,AX-89892600,51.674
5A,AX-89905547,51.674
5A,AX-89890389,52.349
5A,AX-89863909,52.687
5A,AX-89792786,52.687
5A,AX-89891126,52.687
5A,AX-89891097,52.687
5A,AX-89804900,52.687
5A,AX-89815561,52.687
5A,AX-89833887,52.687
5A,AX-89891155,53.025
5A,AX-89833797,53.701
5A,AX-89792772,53.701
5A,AX-89792771,53.701
5A,AX-89792747,53.701
5A,AX-89792815,53.701
5A,AX-89807818,53.701
5A,AX-89833885,53.701
5A,AX-89833917,53.701
5A,AX-89905635,53.701
5A,AX-89804902,53.701
5A,AX-89833949,53.701
5A,AX-89849048,53.701
5A,AX-89849078,53.701
5A,AX-89891103,53.701
5A,AX-89891112,53.701
5A,AX-89891119,53.701
5A,AX-89891158,53.701
5A,AX-89833805,53.701
5A,AX-89849028,53.701
5A,AX-89849037,53.701
5A,AX-89905602,53.701
5A,AX-89905612,53.701
5A,AX-89849001,54.376
5A,AX-89848997,54.376
5A,AX-89807813,54.376
5A,AX-89792711,54.376
5A,AX-89792636,54.376
5A,AX-89804875,54.376
5A,AX-89833743,54.376
5A,AX-89905560,54.376
5A,AX-89891325,56.421
5A,AX-89834011,57.096
5A,AX-89818135,57.096
5A,AX-89815567,57.096
5A,AX-89834032,57.096
5A,AX-89834059,57.096
5A,AX-89868412,57.096
5A,AX-89890852,57.096
5A,AX-89913648,57.096
5A,AX-89867248,57.771
5A,AX-89905497,57.771
5A,AX-89849141,57.771
5A,AX-89818186,57.771
5A,AX-89818183,57.771
5A,AX-89818159,57.771
5A,AX-89792254,57.771
5A,AX-89890323,57.771
5A,AX-89891436,57.771
5A,AX-89875305,57.771
5A,AX-89875313,57.771
5A,AX-89891423,57.771
5A,AX-89891438,57.771
5A,AX-89834233,57.771
5A,AX-89875281,57.771
5A,AX-89890305,57.771
5A,AX-89890312,57.771
5A,AX-89780046,58.109
5A,AX-89780044,58.109
5A,AX-89875309,58.109
5A,AX-89780043,58.109
5A,AX-89833056,58.109
5A,AX-89890298,58.109
5A,AX-89818155,58.109
5A,AX-89834610,58.447
5A,AX-89833477,58.447
5A,AX-89833093,58.447
5A,AX-89793295,58.447
5A,AX-89792482,58.447
5A,AX-89784279,58.447
5A,AX-89833441,58.447
5A,AX-89833081,58.447
5A,AX-89807853,58.447
5A,AX-89807877,58.447
5A,AX-89834563,58.447
5A,AX-89834622,58.447
5A,AX-89847690,58.447
5A,AX-89849184,58.447
5A,AX-89849199,58.447
5A,AX-89880982,58.447
5A,AX-89891517,58.447
5A,AX-89891798,58.447
5A,AX-89891812,58.447
5A,AX-89905708,58.447
5A,AX-89905714,58.447
5A,AX-89793357,58.447
5A,AX-89823826,58.447
5A,AX-89834535,58.447
5A,AX-89834552,58.447
5A,AX-89849197,58.447
5A,AX-89890730,58.447
5A,AX-89891533,58.447
5A,AX-89891733,58.447
5A,AX-89891734,58.447
5A,AX-89891820,58.447
5A,AX-89905706,58.447
5A,AX-89905540,58.785
5A,AX-89834315,59.123
5A,AX-89834314,59.123
5A,AX-89834313,59.123
5A,AX-89823857,59.123
5A,AX-89815570,59.123
5A,AX-89793142,59.123
5A,AX-89850526,59.123
5A,AX-89891520,59.123
5A,AX-89861712,59.123
5A,AX-89834312,59.123
5A,AX-89848959,59.123
5A,AX-89849155,59.123
5A,AX-89891518,59.123
5A,AX-89891547,59.799
5A,AX-89834614,59.799
5A,AX-89834351,59.799
5A,AX-89834344,59.799
5A,AX-89806927,59.799
5A,AX-89803892,59.799
5A,AX-89823855,59.799
5A,AX-89891540,59.799
5A,AX-89905691,61.15
5A,AX-89891628,61.15
5A,AX-89861706,61.15
5A,AX-89834502,61.15
5A,AX-89793228,61.15
5A,AX-89814052,61.15
5A,AX-89834395,61.15
5A,AX-89849165,61.15
5A,AX-89849169,61.15
5A,AX-89891724,61.15
5A,AX-89905693,61.15
5A,AX-89905694,61.15
5A,AX-89905696,61.15
5A,AX-89834425,61.15
5A,AX-89834497,61.15
5A,AX-89891649,61.15
5A,AX-89891663,61.15
5A,AX-89891589,62.501
5A,AX-89874924,62.501
5A,AX-89847060,62.501
5A,AX-89817813,62.501
5A,AX-89817797,62.501
5A,AX-89779783,62.501
5A,AX-89779749,62.501
5A,AX-89779729,62.501
5A,AX-89779767,62.501
5A,AX-89817799,62.501
5A,AX-89874919,62.501
5A,AX-89874971,62.501
5A,AX-89875030,62.501
5A,AX-89849244,63.853
5A,AX-89793500,63.853
5A,AX-89793486,63.853
5A,AX-89849248,63.853
5A,AX-89874896,63.853
5A,AX-89892020,63.853
5A,AX-89892055,63.853
5A,AX-89793481,63.853
5A,AX-89793530,63.853
5A,AX-89892017,63.853
5A,AX-89834754,65.204
5A,AX-89891909,66.556
5A,AX-89849212,66.556
5A,AX-89793439,66.556
5A,AX-89793403,66.556
5A,AX-89814077,66.556
5A,AX-89834735,66.556
5A,AX-89834697,66.556
5A,AX-89849216,66.556
5A,AX-89891907,66.556
5A,AX-89905726,66.556
5A,AX-89834719,66.556
5A,AX-89849213,66.556
5A,AX-89849225,66.556
5A,AX-89849206,67.907
5A,AX-89793386,67.907
5A,AX-89863956,70.648
5A,AX-89804977,70.648
5A,AX-89905717,70.648
5A,AX-89849304,71.999
5A,AX-89835272,71.999
5A,AX-89793780,71.999
5A,AX-89849311,71.999
5A,AX-89905784,71.999
5A,AX-89835222,71.999
5A,AX-89835259,71.999
5A,AX-89849303,71.999
5A,AX-89849307,71.999
5A,AX-89849312,71.999
5A,AX-89892432,71.999
5A,AX-89892434,71.999
5A,AX-89905788,71.999
5A,AX-89905774,76.168
5A,AX-89892394,76.168
5A,AX-89892395,76.168
5A,AX-89892382,76.168
5A,AX-89905772,76.168
5A,AX-89890150,77.52
5A,AX-89792120,77.52
5A,AX-89862971,77.52
5A,AX-89892320,78.871
5A,AX-89849273,78.871
5A,AX-89849272,78.871
5A,AX-89835072,78.871
5A,AX-89807909,78.871
5A,AX-89871215,78.871
5A,AX-89814220,78.871
5A,AX-89849409,78.871
5A,AX-89849413,78.871
5A,AX-89892217,78.871
5A,AX-89892218,78.871
5A,AX-89892319,78.871
5A,AX-89893299,78.871
5A,AX-89903708,78.871
5A,AX-89802803,78.871
5A,AX-89849283,78.871
5A,AX-89892309,78.871
5A,AX-89903707,78.871
5A,AX-89903710,78.871
5B,AX-89889709,0
5B,AX-89792043,1.351
5B,AX-89893484,1.409
5B,AX-89792309,2.703
5B,AX-89893041,2.822
5B,AX-89808008,2.822
5B,AX-89794361,2.822
5B,AX-89792515,2.822
5B,AX-89794092,2.822
5B,AX-89835965,2.822
5B,AX-89893784,2.822
5B,AX-89794650,2.822
5B,AX-89794895,2.822
5B,AX-89795034,2.822
5B,AX-89799719,2.822
5B,AX-89836650,2.822
5B,AX-89793282,2.822
5B,AX-89807978,2.822
5B,AX-89835447,2.822
5B,AX-89852989,2.822
5B,AX-89893786,2.822
5B,AX-89791860,4.174
5B,AX-89791661,4.174
5B,AX-89832669,4.174
5B,AX-89832766,5.525
5B,AX-89792070,5.525
5B,AX-89792322,5.525
5B,AX-89804790,5.525
5B,AX-89833187,5.525
5B,AX-89890068,5.525
5B,AX-89890420,5.525
5B,AX-89890438,5.525
5B,AX-89832907,5.525
5B,AX-89833894,6.872
5B,AX-89792452,6.877
5B,AX-89890780,6.877
5B,AX-89891800,8.223
5B,AX-89793192,8.223
5B,AX-89793196,8.223
5B,AX-89891320,8.223
5B,AX-89834305,8.223
5B,AX-89793829,9.575
5B,AX-89835398,9.575
5B,AX-89835374,9.575
5B,AX-89834854,9.575
5B,AX-89806452,9.575
5B,AX-89793794,9.575
5B,AX-89835432,9.575
5B,AX-89793581,9.575
5B,AX-89793701,9.575
5B,AX-89793946,9.575
5B,AX-89835399,9.575
5B,AX-89835411,9.575
5B,AX-89835086,9.575
5B,AX-89892612,9.575
5B,AX-89905618,9.605
5B,AX-89793508,9.605
5B,AX-89792832,9.605
5B,AX-89793038,9.605
5B,AX-89834179,9.605
5B,AX-89835256,9.605
5B,AX-89891306,9.605
5B,AX-89792852,9.605
5B,AX-89835286,9.605
5B,AX-89892013,9.605
5B,AX-89892614,10.613
5B,AX-89793883,10.613
5B,AX-89872657,11.622
5B,AX-89835533,11.622
5B,AX-89835430,11.622
5B,AX-89788433,11.622
5B,AX-89793975,11.622
5B,AX-89793998,11.622
5B,AX-89835510,11.622
5B,AX-89885995,11.622
5B,AX-89793937,11.622
5B,AX-89793944,11.622
5B,AX-89835446,11.622
5B,AX-89835479,11.622
5B,AX-89892633,11.622
5B,AX-89793965,11.622
5B,AX-89805043,11.622
5B,AX-89849332,11.622
5B,AX-89835476,11.622
5B,AX-89892763,11.622
5B,AX-89835495,12.055
5B,AX-89892753,12.375
5B,AX-89892766,12.375
5B,AX-89885980,15.539
5B,AX-89828858,15.539
5B,AX-89835552,15.539
5B,AX-89886051,17.077
5B,AX-89788508,17.077
5B,AX-89794034,17.835
5B,AX-89886118,17.835
5B,AX-89848345,17.835
5B,AX-89837106,17.835
5B,AX-89828900,17.835
5B,AX-89788578,17.835
5B,AX-89788495,17.835
5B,AX-89788497,17.835
5B,AX-89828908,17.835
5B,AX-89886027,17.835
5B,AX-89886062,17.835
5B,AX-89828943,17.835
5B,AX-89788516,17.835
5B,AX-89788457,17.835
5B,AX-89788507,17.835
5B,AX-89886039,17.835
5B,AX-89788499,17.835
5B,AX-89835841,19.186
5B,AX-89893068,19.186
5B,AX-89893081,19.186
5B,AX-89835775,19.186
5B,AX-89835810,19.186
5B,AX-89893016,19.186
5B,AX-89905833,19.524
5B,AX-89905827,19.862
5B,AX-89892965,19.862
5B,AX-89835717,19.862
5B,AX-89810307,19.862
5B,AX-89807963,19.862
5B,AX-89794299,19.862
5B,AX-89807964,19.862
5B,AX-89835683,19.862
5B,AX-89794144,19.862
5B,AX-89893161,19.862
5B,AX-89835708,19.862
5B,AX-89835832,19.862
5B,AX-89892962,19.862
5B,AX-89893013,19.862
5B,AX-89794087,20.547
5B,AX-89905823,21.232
5B,AX-89794408,21.232
5B,AX-89849408,21.908
5B,AX-89835906,21.908
5B,AX-89794313,21.908
5B,AX-89794295,21.908
5B,AX-89794415,21.908
5B,AX-89892844,21.908
5B,AX-89794164,21.908
5B,AX-89892967,21.908
5B,AX-89905848,23.259
5B,AX-89905843,23.259
5B,AX-89835959,23.259
5B,AX-89794345,23.259
5B,AX-89794430,23.597
5B,AX-89794437,23.597
5B,AX-89794391,23.597
5B,AX-89794432,23.597
5B,AX-89893216,23.597
5B,AX-89893221,23.597
5B,AX-89858246,23.935
5B,AX-89836213,23.935
5B,AX-89905857,23.935
5B,AX-89836073,23.935
5B,AX-89794452,23.935
5B,AX-89794468,23.935
5B,AX-89794495,23.935
5B,AX-89808028,23.935
5B,AX-89836129,23.935
5B,AX-89836626,23.935
5B,AX-89836597,29.48
5B,AX-89836603,29.48
5B,AX-89905874,30.34
5B,AX-89893706,30.34
5B,AX-89893636,30.34
5B,AX-89836481,30.34
5B,AX-89836455,30.34
5B,AX-89836439,30.34
5B,AX-89836388,30.34
5B,AX-89794737,30.34
5B,AX-89794690,30.34
5B,AX-89794751,30.34
5B,AX-89794801,30.34
5B,AX-89794812,30.34
5B,AX-89808023,30.34
5B,AX-89893749,30.34
5B,AX-89794714,30.34
5B,AX-89893619,30.34
5B,AX-89794758,30.34
5B,AX-89794759,30.34
5B,AX-89794785,30.34
5B,AX-89836422,30.34
5B,AX-89893647,30.34
5B,AX-89893703,30.34
5B,AX-89893779,30.34
5B,AX-89893794,30.34
5B,AX-89893689,30.34
5B,AX-89836429,30.34
5B,AX-89868588,30.34
5B,AX-89893639,30.34
5B,AX-89794551,32.386
5B,AX-89889622,32.386
5B,AX-89849433,32.386
5B,AX-89849430,32.386
5B,AX-89848794,32.386
5B,AX-89791748,32.386
5B,AX-89794665,32.386
5B,AX-89858277,32.386
5B,AX-89893527,32.386
5B,AX-89794579,32.386
5B,AX-89836236,32.386
5B,AX-89893455,32.386
5B,AX-89791703,32.386
5B,AX-89791716,32.386
5B,AX-89794588,32.386
5B,AX-89893561,32.386
5B,AX-89893580,32.386
5B,AX-89893470,32.386
5B,AX-89791671,33.399
5B,AX-89814324,33.399
5B,AX-89867215,33.399
5B,AX-89889432,34.413
5B,AX-89832236,34.413
5B,AX-89791621,34.413
5B,AX-89807710,34.413
5B,AX-89791645,34.413
5B,AX-89832227,34.413
5B,AX-89832274,34.413
5B,AX-89791659,34.413
5B,AX-89889395,36.042
5B,AX-89795074,36.042
5B,AX-89795105,36.042
5B,AX-89894164,36.042
5B,AX-89795047,36.042
5B,AX-89795066,36.042
5B,AX-89889411,36.042
5B,AX-89889920,37.67
5B,AX-89832643,37.67
5B,AX-89792016,37.67
5B,AX-89792015,37.67
5B,AX-89889938,37.67
5B,AX-89893958,37.67
5B,AX-89795107,37.975
5B,AX-89894132,37.975
5B,AX-89836918,37.975
5B,AX-89795152,37.975
5B,AX-89836920,37.975
5B,AX-89894139,37.975
5B,AX-89795135,38.52
5B,AX-89791569,39.168
5B,AX-89791996,39.213
5B,AX-89791982,39.213
5B,AX-89794925,39.213
5B,AX-89848853,39.213
5B,AX-89832788,39.213
5B,AX-89893923,39.213
5B,AX-89791932,39.213
5B,AX-89832654,39.213
5B,AX-89868371,39.213
5B,AX-89872608,39.213
5B,AX-89890019,39.213
5B,AX-89905907,40.543
5B,AX-89849497,40.543
5B,AX-89849492,40.543
5B,AX-89836837,40.543
5B,AX-89836889,40.543
5B,AX-89889412,40.543
5B,AX-89894059,40.543
5B,AX-89795017,41.639
5B,AX-89832714,42.304
5B,AX-89791981,42.304
5B,AX-89889883,42.304
5B,AX-89893926,42.735
5B,AX-89832768,42.735
5B,AX-89792021,42.735
5B,AX-89792025,42.735
5B,AX-89863831,42.735
5B,AX-89889994,42.735
5B,AX-89804783,42.735
5B,AX-89832773,42.735
5B,AX-89861848,42.735
5B,AX-89792014,42.735
5B,AX-89836738,42.907
5B,AX-89832738,43.831
5B,AX-89889806,44.056
5B,AX-89832577,44.056
5B,AX-89832606,44.056
5B,AX-89889795,44.056
5B,AX-89889945,44.927
5B,AX-89791961,44.927
5B,AX-89889947,44.927
5B,AX-89889713,45.818
5B,AX-89807736,45.818
5B,AX-89832495,45.818
5B,AX-89832542,45.818
5B,AX-89832500,45.818
5B,AX-89791853,45.818
5B,AX-89889926,47.149
5B,AX-89832625,47.149
5B,AX-89868370,47.149
5B,AX-89889857,47.149
5B,AX-89791951,47.149
5B,AX-89889934,47.149
5B,AX-89791923,47.149
5B,AX-89832584,47.149
5B,AX-89791798,47.58
5B,AX-89889631,47.58
5B,AX-89791801,47.58
5B,AX-89791875,48.245
5B,AX-89791869,48.245
5B,AX-89832558,48.245
5B,AX-89889800,48.245
5B,AX-89835326,49.342
5B,AX-89832445,49.342
5B,AX-89791848,49.342
5B,AX-89791810,49.342
5B,AX-89791852,49.342
5B,AX-89889667,49.342
5B,AX-89889761,49.342
5B,AX-89832473,49.342
5B,AX-89889690,49.342
5B,AX-89835316,49.342
5B,AX-89892542,49.342
5B,AX-89833394,50.693
5B,AX-89792437,50.693
5B,AX-89792430,50.693
5B,AX-89792431,50.693
5B,AX-89892548,50.693
5B,AX-89892562,50.693
5B,AX-89833365,50.693
5B,AX-89835355,50.693
5B,AX-89913601,50.693
5B,AX-89905528,50.693
5B,AX-89905513,52.044
5B,AX-89890566,52.044
5B,AX-89890511,52.044
5B,AX-89890510,52.044
5B,AX-89890484,52.044
5B,AX-89833273,52.044
5B,AX-89833260,52.044
5B,AX-89833246,52.044
5B,AX-89833243,52.044
5B,AX-89807785,52.044
5B,AX-89833303,52.044
5B,AX-89863286,52.044
5B,AX-89890564,52.044
5B,AX-89890789,52.044
5B,AX-89833270,52.044
5B,AX-89792079,52.044
5B,AX-89792287,52.044
5B,AX-89792339,52.044
5B,AX-89804827,52.044
5B,AX-89890083,52.044
5B,AX-89890355,52.044
5B,AX-89890548,52.044
5B,AX-89804825,52.72
5B,AX-89788294,52.72
5B,AX-89905467,52.72
5B,AX-89890448,52.72
5B,AX-89848881,52.72
5B,AX-89835383,52.72
5B,AX-89833819,52.72
5B,AX-89793892,52.72
5B,AX-89792517,52.72
5B,AX-89792316,52.72
5B,AX-89785168,52.72
5B,AX-89833269,52.72
5B,AX-89863872,52.72
5B,AX-89792366,52.72
5B,AX-89833108,52.72
5B,AX-89890984,52.72
5B,AX-89832870,52.72
5B,AX-89848872,52.72
5B,AX-89872610,52.72
5B,AX-89890111,52.72
5B,AX-89905465,52.72
5B,AX-89905476,52.72
5B,AX-89890430,53.058
5B,AX-89792703,53.058
5B,AX-89792705,53.058
5B,AX-89905472,53.396
5B,AX-89891203,53.396
5B,AX-89849091,53.396
5B,AX-89833963,53.396
5B,AX-89833554,53.396
5B,AX-89792052,53.396
5B,AX-89792081,53.396
5B,AX-89792738,53.396
5B,AX-89792741,53.396
5B,AX-89792794,53.396
5B,AX-89852767,53.396
5B,AX-89890797,53.396
5B,AX-89891147,53.396
5B,AX-89868393,53.396
5B,AX-89792545,53.396
5B,AX-89792820,53.396
5B,AX-89833549,53.396
5B,AX-89833948,53.396
5B,AX-89792274,53.396
5B,AX-89792859,53.396
5B,AX-89848873,53.396
5B,AX-89848923,53.396
5B,AX-89890356,53.396
5B,AX-89891176,53.396
5B,AX-89905544,53.396
5B,AX-89792755,53.396
5B,AX-89792860,53.396
5B,AX-89833186,53.396
5B,AX-89833828,53.396
5B,AX-89847054,53.396
